EMGSignal1,EMGSignal2,CyberGloveData,Movement
2.2418665E-6,4.741307E-6,0.36246,flexion
5.178022E-6,8.432209E-6,0.53506,flexion
2.1047936E-6,9.265125E-8,0.53506,flexion
8.872831E-6,2.6680432E-6,0.26753,extension
1.7269084E-6,4.9983944E-5,0.11219,extension
3.012359E-5,9.289055E-5,0.02589,extension
1.2746686E-5,5.7398374E-5,-0.29342,extension
7.339376E-5,9.277506E-6,-0.36246,extension
1.6830987E-5,1.0347923E-5,-0.37109,extension
1.18632E-5,7.659686E-6,-0.15534,flexion
1.32338455E-5,3.081208E-5,0.06041,flexion
4.6476015E-7,1.39020985E-5,0.47465,flexion
1.8492592E-5,8.69138E-5,0.47465,flexion
4.9142495E-6,2.9884377E-5,0.47465,flexion
2.1818209E-5,2.122709E-5,0.30205,extension
3.203324E-5,6.8992936E-6,0.05178,extension
8.144347E-5,7.261091E-6,-0.06041,extension
3.521839E-5,1.0209892E-5,-0.33657,extension
1.5903915E-5,3.0788226E-5,-0.37972,extension
2.3199489E-5,6.49882E-5,-0.01726,flexion
1.103844E-5,5.9896156E-6,0.31931,flexion
1.0588884E-5,5.801894E-5,0.68177,flexion
2.4551846E-5,3.1064505E-6,0.68177,flexion
6.686925E-5,5.796361E-7,0.62999,extension
1.4539006E-4,8.1753315E-6,0.02589,extension
1.9954603E-4,1.8063503E-6,-0.28479,extension
3.1978186E-6,4.0897132E-5,-0.39698,extension
1.0512173E-5,3.6357447E-5,-0.46602,extension
9.872867E-6,4.180188E-5,-0.46602,flexion
3.8407976E-5,5.0899383E-5,-0.46602,flexion
5.2866826E-6,2.1127376E-5,-0.39698,flexion
9.46405E-6,1.3332384E-5,-0.06041,flexion
1.5271797E-5,5.776332E-6,0.12945,flexion
1.2252424E-5,1.4097475E-5,0.64725,flexion
5.9630605E-5,8.065987E-6,0.68177,flexion
2.1669535E-4,3.275335E-8,0.57821,extension
1.9383969E-4,3.9500787E-6,0.25027,extension
1.1026725E-6,2.369768E-5,0.04315,extension
7.716287E-6,6.485718E-6,-0.10356,extension
1.8214427E-5,6.186E-5,-0.31068,extension
2.656301E-5,1.21126315E-4,-0.42287,extension
1.1418495E-5,1.9654616E-4,-0.45739,extension
2.451011E-5,2.382377E-4,-0.45739,flexion
7.762379E-6,2.5985378E-6,-0.45739,flexion
4.393803E-5,6.793192E-6,-0.45739,flexion
4.4482586E-5,1.3879739E-5,-0.06904,flexion
1.033135E-4,2.0671437E-6,0.39698,flexion
2.4148632E-5,1.567238E-6,0.75081,flexion
5.7832503E-6,2.5839263E-6,0.64725,extension
7.7305285E-6,8.605123E-6,0.56958,extension
6.857679E-6,1.7562616E-5,0.19849,extension
2.3182567E-5,1.4840139E-4,0.02589,extension
6.4056826E-7,2.4039102E-5,-0.27616,extension
1.2232789E-6,3.8382546E-5,-0.39698,extension
2.2897575E-5,3.645975E-5,-0.46602,extension
9.119765E-5,1.7713648E-5,-0.46602,flexion
9.486289E-5,1.249469E-6,-0.46602,flexion
5.329827E-5,4.8549515E-5,-0.46602,flexion
1.9840096E-5,7.0073966E-6,-0.16397,flexion
1.1788788E-5,7.1486793E-6,0.01726,flexion
6.393011E-6,3.1529253E-5,0.6904,flexion
1.0124616E-5,1.8690525E-5,0.65588,extension
1.2453053E-5,2.9059302E-5,0.61273,extension
6.925224E-7,1.8320212E-5,0.61273,flexion
7.781059E-6,2.3479883E-5,0.13808,extension
1.4354189E-5,3.0195211E-5,-0.13808,extension
2.7163624E-5,1.0922072E-5,-0.37972,extension
2.9954173E-5,2.7551282E-6,-0.44876,extension
9.666192E-6,1.8250088E-5,-0.44876,flexion
2.872016E-5,1.4290341E-5,-0.44876,flexion
2.3729656E-6,1.6528878E-5,-0.44876,flexion
1.0203984E-5,1.5716563E-6,-0.41424,flexion
1.1114799E-7,7.016657E-5,-0.12082,flexion
1.0994664E-5,1.6922653E-6,-0.03452,flexion
3.2874057E-5,4.9638482E-5,0.52643,flexion
3.238148E-6,5.997964E-6,0.75944,flexion
7.027016E-5,1.2515681E-5,0.72492,extension
8.754917E-6,2.9441549E-6,0.72492,flexion
3.849944E-7,8.527774E-6,0.16397,extension
1.6711656E-5,6.050512E-6,-0.16397,extension
1.291615E-5,1.2479233E-5,-0.42287,extension
1.6999491E-5,3.7516278E-5,-0.45739,extension
2.6942562E-5,6.321279E-5,-0.45739,flexion
3.4795885E-6,3.1475127E-5,-0.45739,flexion
7.1265217E-6,4.1434823E-6,-0.16397,flexion
1.9110944E-6,1.576341E-5,-0.05178,flexion
6.446861E-5,2.0090833E-5,0.28479,flexion
4.8615933E-5,6.5648173E-6,0.56958,flexion
8.742624E-5,1.0498541E-5,0.64725,flexion
2.0674297E-6,5.2295954E-6,0.61273,extension
6.1542464E-6,2.2943392E-5,0.50054,extension
9.973407E-7,1.668637E-5,0.09493,extension
3.423714E-6,1.7012133E-5,-0.23301,extension
9.847048E-6,3.079034E-5,-0.40561,extension
1.6091975E-5,1.0437315E-4,-0.44013,extension
3.0618146E-6,5.3108175E-5,-0.44013,flexion
6.5367694E-6,1.5390975E-5,-0.31931,flexion
4.7984126E-6,5.6665885E-6,-0.05178,flexion
4.6157597E-6,5.7858697E-6,0.02589,flexion
2.7918732E-6,1.1274677E-5,0.40561,flexion
7.3516026E-6,1.2584392E-4,0.55232,flexion
4.056384E-6,1.7641441E-5,0.5178,extension
4.1096196E-6,9.201988E-6,0.48328,extension
1.7574962E-6,2.5919153E-5,0.4315,extension
3.0736442E-6,4.777775E-5,0.04315,extension
3.8535077E-6,4.7848914E-7,-0.18123,extension
5.801121E-6,5.7524253E-6,-0.33657,extension
1.8468196E-6,1.5842281E-7,-0.41424,extension
2.388245E-6,6.710677E-6,-0.45739,extension
2.752745E-6,2.5091005E-5,-0.45739,flexion
1.4008778E-5,4.7768486E-7,-0.32794,flexion
5.0218214E-6,2.6070207E-5,-0.09493,flexion
4.418609E-6,2.4215813E-5,-0.02589,flexion
5.1058196E-6,6.522283E-6,0.27616,flexion
2.0700047E-6,6.0184066E-6,0.35383,flexion
8.075911E-6,1.5675214E-6,0.35383,flexion
5.6257293E-5,1.813685E-6,0.35383,flexion
1.1584137E-4,7.890166E-6,0.16397,extension
3.843719E-5,1.0241922E-5,0.01726,extension
8.718795E-6,2.9050407E-6,-0.05178,extension
7.411492E-6,4.9283102E-5,-0.0863,extension
1.3067458E-6,2.427206E-6,-0.0863,flexion
4.1575404E-7,3.2643227E-5,-0.04315,flexion
2.7658878E-5,7.928538E-5,-0.04315,flexion
2.8890647E-6,7.775394E-5,0.02589,flexion
7.408542E-6,1.6875061E-5,0.21575,flexion
5.60042E-6,1.1690837E-5,0.28479,flexion
2.223962E-6,1.6098478E-5,0.25027,extension
1.0309051E-5,1.3399076E-5,0.25027,flexion
3.5831174E-6,2.5275434E-5,0.16397,extension
3.4725283E-6,9.1052E-6,0.05178,extension
8.118593E-6,3.7501125E-6,0.01726,extension
2.7705798E-6,3.3366254E-5,0.01726,flexion
2.0305864E-5,4.8699243E-5,-0.06041,extension
1.8135677E-5,4.274427E-5,-0.12945,extension
4.782661E-6,2.9781122E-6,-0.12945,flexion
1.4711561E-5,1.697902E-5,-0.06041,flexion
6.0396696E-6,1.5236822E-5,-0.06041,flexion
1.0347981E-5,8.018229E-6,0.01726,flexion
8.917405E-6,4.604751E-6,0.12082,flexion
7.172218E-6,8.044582E-6,0.1726,flexion
1.8678481E-6,1.7704908E-6,0.1726,flexion
2.3004512E-5,1.3532842E-4,0.13808,extension
1.5281132E-5,5.0786828E-5,0.06041,extension
6.3224647E-6,9.063382E-7,0.02589,extension
9.048714E-6,1.9108154E-5,-0.25027,extension
7.577213E-6,4.939814E-6,-0.45739,extension
1.2783363E-5,3.3335775E-6,-0.49191,extension
1.2902087E-5,4.848322E-6,-0.49191,flexion
6.1570045E-6,1.9550505E-6,-0.49191,flexion
1.4711702E-5,3.3262888E-5,-0.37972,flexion
3.0001158E-6,6.6103785E-5,-0.19849,flexion
6.2891145E-6,1.7098026E-5,0.07767,flexion
1.4290078E-5,1.0298362E-5,0.57821,flexion
9.131065E-6,3.2062128E-6,0.62999,flexion
7.759977E-5,1.6187741E-5,0.52643,extension
5.2463147E-5,8.124283E-6,0.52643,flexion
1.4494286E-5,1.4143448E-5,0.48328,extension
5.4649026E-6,2.7335623E-6,0.25027,extension
6.500315E-6,4.689419E-6,0.06041,extension
1.6085962E-5,9.524066E-5,0.02589,extension
1.1234238E-5,1.1125697E-5,-0.14671,extension
2.2981073E-6,9.466312E-7,-0.14671,flexion
7.9970945E-5,2.3166472E-6,-0,flexion
2.09157E-6,1.1279484E-7,0.07767,flexion
1.9456104E-6,1.5972098E-6,0.20712,flexion
6.779468E-8,2.7664778E-6,0.24164,flexion
1.6273185E-5,6.2082414E-5,0.20712,extension
2.8230874E-5,1.3583137E-4,0.20712,flexion
1.8757084E-5,6.2575935E-5,0.12945,extension
1.43482375E-5,1.0767816E-5,0.0863,extension
3.004524E-6,8.095136E-6,0.01726,extension
5.3819786E-6,2.2068716E-6,-0.0863,extension
2.1044625E-6,3.1224288E-6,-0.01726,flexion
9.647631E-6,2.7259605E-6,0.19849,flexion
4.68322E-6,4.496782E-6,0.55232,flexion
1.1216583E-6,4.581031E-6,0.44876,extension
1.5946579E-6,1.5616264E-5,0.30205,extension
2.268914E-6,7.169216E-6,0.05178,extension
2.8793807E-5,1.2364815E-4,-0.13808,extension
5.8143646E-6,4.0511054E-6,-0.21575,extension
2.9151604E-6,1.8676192E-5,-0.2589,extension
8.4096855E-6,1.2272068E-5,-0.18986,flexion
2.9419004E-6,9.11816E-6,-0.05178,flexion
1.489491E-5,5.8437854E-6,0.24164,flexion
7.1764913E-7,1.8368095E-7,0.46602,flexion
5.722231E-6,1.5859525E-5,0.50917,flexion
4.227525E-8,1.47760165E-5,0.14671,extension
7.3072133E-6,2.2075375E-5,-0.18986,extension
1.5235175E-5,3.644902E-5,-0.36246,extension
1.9800753E-5,5.9974004E-6,-0.4315,extension
1.6904682E-5,1.4800271E-5,-0.4315,flexion
8.140166E-6,1.7189475E-6,-0.32794,flexion
2.187919E-5,3.835341E-6,-0.12945,flexion
1.3365423E-5,2.417785E-6,-0.06041,flexion
1.0579513E-6,6.9008263E-7,-0.06041,flexion
4.783292E-6,3.8641424E-6,-0.12945,extension
2.376228E-6,1.5567528E-5,-0.26753,extension
1.0697693E-5,5.9869126E-5,-0.26753,flexion
5.3005692E-6,3.4697653E-6,-0.22438,flexion
7.631712E-6,4.0727322E-5,-0.07767,flexion
7.143476E-6,2.4946621E-5,-0.04315,flexion
1.5068402E-5,1.99561E-6,0.15534,flexion
6.499183E-5,6.099448E-6,0.5178,flexion
8.3972884E-7,3.8694532E-7,0.55232,flexion
1.9407616E-5,5.255166E-6,0.44013,extension
9.593342E-6,1.5671663E-5,0.21575,extension
4.025924E-6,6.6370517E-6,0.12945,extension
1.2068802E-5,3.517211E-5,0.09493,extension
4.4807794E-6,1.2992465E-5,0.02589,extension
1.45590675E-5,2.0182513E-5,0.02589,flexion
1.9789186E-6,4.5453608E-6,0.02589,flexion
6.8326226E-6,1.5628235E-5,0.06041,flexion
1.8051169E-5,9.535412E-6,0.1726,flexion
1.8585123E-6,5.916412E-6,0.57821,flexion
9.953139E-6,2.5046163E-6,0.54369,extension
8.206443E-6,1.3994476E-7,0.50917,extension
5.6430235E-6,2.157093E-6,0.42287,extension
1.4354945E-5,3.5392237E-5,0.2589,extension
4.338949E-6,7.2985E-5,0.12945,extension
1.7666392E-6,8.8075245E-7,0.02589,extension
2.9456864E-6,1.11796635E-5,-0.11219,extension
2.5188476E-6,8.799239E-6,-0.14671,extension
7.1409054E-6,6.9381676E-6,-0.11219,flexion
1.6552672E-6,7.808701E-6,-0,flexion
3.855358E-6,1.2260986E-5,0.13808,flexion
7.5484745E-6,1.8153959E-6,0.29342,flexion
5.1013712E-6,5.6807214E-5,0.2589,extension
8.850669E-6,1.0333923E-4,0.22438,extension
3.798537E-6,3.4401222E-5,0.18986,extension
8.447336E-6,2.5883523E-6,0.09493,extension
2.866751E-6,5.9222352E-6,-0.00863,extension
9.6007525E-6,2.0081805E-5,-0.18123,extension
1.1081256E-5,5.8636425E-7,-0.21575,extension
4.177986E-6,1.4853639E-6,-0.21575,flexion
5.297331E-6,5.1228324E-7,-0.09493,flexion
2.3650396E-6,1.4942135E-5,0.04315,flexion
1.1895106E-5,3.0116435E-5,0.45739,flexion
1.653879E-5,7.009478E-5,0.42287,extension
5.755898E-6,3.494231E-5,0.33657,extension
3.5715616E-6,6.572765E-6,0.18123,extension
3.051277E-6,1.2305494E-5,0.05178,extension
2.3802343E-6,1.2845643E-5,-0.20712,extension
1.15699195E-5,2.0716927E-6,-0.27616,extension
2.5465206E-5,2.7308354E-6,-0.27616,flexion
7.72684E-7,3.06082E-6,-0.23301,flexion
1.0596343E-6,3.2448686E-5,-0.02589,flexion
4.8016345E-6,2.332486E-5,0.04315,flexion
6.1931855E-6,1.0751167E-5,0.59547,flexion
7.891583E-6,8.335744E-6,0.56095,extension
1.4291882E-5,6.215515E-5,0.52643,extension
7.025508E-6,9.980371E-6,0.45739,extension
4.1284543E-6,8.87684E-6,0.33657,extension
4.8397484E-5,3.3549695E-6,0.12945,extension
5.2834025E-6,1.0583828E-6,-0.1726,extension
4.4917656E-6,2.555521E-6,-0.21575,extension
9.029351E-6,1.1879369E-5,-0.25027,extension
4.710108E-6,6.5316126E-6,-0.28479,extension
7.725278E-6,1.2685759E-4,-0.25027,flexion
2.750463E-5,7.58082E-5,-0.06041,flexion
9.2860955E-6,3.2017801E-6,0.00863,flexion
2.9308671E-6,4.7178573E-6,0.1726,flexion
5.7531547E-6,8.7727085E-6,0.61273,flexion
4.661261E-7,3.7976722E-6,0.57821,extension
3.750238E-6,5.529733E-6,0.50917,extension
8.19996E-6,4.916473E-6,0.1726,extension
1.2123119E-6,3.510027E-6,0.05178,extension
4.9899063E-6,8.661185E-6,0.05178,flexion
1.4911057E-5,3.7894627E-6,0.09493,flexion
6.533325E-6,1.33491E-6,0.18123,flexion
7.505385E-6,1.1894017E-5,0.40561,flexion
1.4656291E-5,3.315819E-6,0.68177,flexion
2.3800267E-5,1.3158956E-6,0.61273,extension
6.3263124E-6,5.5712E-7,0.61273,flexion
6.4562173E-6,6.3998395E-6,0.41424,extension
2.5154704E-6,4.821117E-6,0.20712,extension
5.2395094E-6,2.880112E-5,0.02589,extension
5.8492933E-6,2.5133324E-5,-0.18986,extension
9.920607E-7,6.3791476E-6,-0.22438,extension
2.1571425E-6,5.6771864E-6,-0.22438,flexion
6.329882E-6,2.559978E-6,-0.02589,flexion
1.543346E-5,3.385048E-6,0.04315,flexion
9.295581E-6,2.499109E-6,0.1726,flexion
3.6652034E-6,4.6729083E-6,0.47465,flexion
1.3221455E-5,8.556812E-6,0.40561,extension
6.156E-6,1.2622469E-5,0.40561,flexion
2.4857613E-5,3.092639E-5,0.28479,extension
1.3340342E-5,7.237987E-8,0.09493,extension
1.3621294E-5,3.610652E-6,-0.00863,extension
3.4112716E-5,9.37615E-6,-0.15534,extension
4.7470057E-5,3.0324569E-5,-0.22438,extension
4.7478275E-6,2.3508624E-6,-0.2589,extension
5.0365597E-6,7.2645466E-6,-0.2589,flexion
2.445341E-6,4.2841475E-5,-0.03452,flexion
8.009691E-6,4.005027E-6,0.03452,flexion
9.372742E-6,1.0953662E-5,0.10356,flexion
3.250104E-6,3.7250425E-6,0.20712,flexion
2.3636923E-5,7.6106367E-6,0.38835,flexion
9.004521E-6,2.3540888E-6,0.35383,extension
3.698012E-5,6.4694727E-6,0.31931,extension
6.736559E-6,3.3150297E-6,0.13808,extension
5.3296912E-6,2.953666E-5,0.01726,extension
3.7668422E-6,2.1343407E-5,-0.14671,extension
6.545252E-6,1.1295948E-5,-0.29342,extension
3.8769676E-6,2.871369E-6,-0.32794,extension
2.993277E-5,2.8210623E-6,-0.2589,flexion
1.6650209E-5,1.3160745E-6,-0.05178,flexion
2.8732078E-5,1.020111E-5,0.05178,flexion
4.185871E-6,1.9205771E-7,0.13808,flexion
2.1552935E-6,2.315589E-5,0.35383,flexion
4.0754717E-6,2.2513219E-5,0.53506,flexion
2.7864455E-5,7.4426684E-6,0.50054,extension
6.2900006E-7,5.652457E-6,0.45739,extension
5.004083E-6,7.0136866E-6,0.21575,extension
1.4648496E-4,9.661733E-6,0.04315,extension
1.2838496E-5,6.3962616E-6,-0.30205,extension
4.32433E-6,9.0055113E-7,-0.33657,extension
3.9915765E-5,5.127065E-6,-0.33657,flexion
6.1881447E-6,1.1514624E-5,-0.33657,flexion
1.1697305E-5,6.1331324E-5,-0.00863,flexion
2.233403E-5,4.105914E-5,0.06041,flexion
1.3141925E-5,1.7372575E-5,0.14671,flexion
4.83026E-6,9.234016E-6,0.18123,flexion
8.938315E-6,2.8650811E-6,0.18123,flexion
8.250359E-5,3.1782843E-6,0.14671,extension
4.9968953E-6,2.596516E-6,0.01726,extension
7.4813324E-6,8.45612E-6,-0.2589,extension
4.824159E-7,1.7811186E-5,-0.32794,extension
5.6202896E-7,1.3797949E-5,-0.37109,extension
1.4164942E-5,7.5073564E-7,-0.37109,flexion
3.3578813E-6,1.0585308E-5,-0.33657,flexion
1.1794407E-6,2.8879977E-6,-0.00863,flexion
1.5255402E-5,4.5114366E-6,0.22438,flexion
8.719349E-6,6.891325E-6,0.65588,flexion
1.4692521E-6,4.2564323E-5,0.58684,extension
7.857357E-6,5.3840587E-5,0.55232,extension
8.6874425E-6,1.2338781E-5,0.24164,extension
1.3716185E-5,3.4137982E-5,0.04315,extension
1.19514825E-5,1.0953616E-5,-0.14671,extension
3.973129E-5,9.730409E-6,-0.28479,extension
5.4971686E-5,9.77587E-6,-0.35383,extension
2.5016403E-5,5.880223E-6,-0.35383,flexion
1.3416455E-6,4.130889E-5,-0.16397,flexion
4.9924597E-7,2.6250456E-5,-0.05178,flexion
1.0992146E-5,2.1820188E-6,0.12082,flexion
5.2221167E-6,3.6760898E-6,0.32794,flexion
6.4282904E-6,3.4359493E-6,0.29342,extension
1.267078E-5,4.196546E-6,0.2589,extension
2.2673723E-5,3.163246E-6,0.07767,extension
4.193674E-6,7.5769833E-7,-0.18123,extension
5.7606703E-6,1.6741396E-5,-0.32794,extension
4.6775776E-6,4.135224E-5,-0.36246,extension
6.3288808E-6,1.2878332E-5,-0.09493,flexion
6.9144526E-6,2.9515384E-6,0.0863,flexion
4.1235107E-5,3.3477812E-5,0.33657,flexion
2.1982893E-5,5.3391313E-6,0.23301,extension
7.215504E-6,7.0239066E-6,0.19849,extension
5.9692306E-6,2.829645E-7,-0.00863,extension
1.155737E-6,2.4729871E-7,-0.24164,extension
1.4397937E-6,2.125699E-5,-0.31068,extension
1.4735879E-6,7.987999E-6,-0.3452,extension
4.6719974E-6,6.503468E-6,-0.3452,flexion
6.947698E-6,8.826463E-7,-0.31068,flexion
1.26588075E-5,5.2038345E-6,-0.11219,flexion
1.3455715E-6,1.93613E-6,-0,flexion
4.431714E-6,2.5787115E-6,0.1726,flexion
3.3744468E-6,6.1028504E-6,0.27616,flexion
2.943457E-6,5.930176E-6,0.24164,extension
7.5377784E-6,4.9628065E-6,0.19849,extension
6.042909E-6,6.6287143E-6,0.12945,extension
1.709056E-6,5.049558E-6,-0.01726,extension
1.9668057E-6,6.7184224E-6,-0.22438,extension
6.032794E-6,2.2317347E-6,-0.32794,extension
3.0314327E-6,5.230144E-6,-0.32794,flexion
2.8146737E-6,3.0231877E-6,-0.29342,flexion
4.8376737E-6,3.0119056E-6,-0.09493,flexion
